file,true_label,ai_percentage,confidence,strong_signals,strong_human_signals,sentence_uniformity,vocab_diversity,repetition_score,pos_pattern,ai_phrases,passive_voice,ngram_diversity,readability,punctuation_diversity,burstiness,human_indicators,semantic_coherence,statistical_outliers,transition_dependency,error_authenticity,contextual_consistency,writing_rhythm,citation_density,information_density,quote_integration_pattern,paragraph_structure,hedging_language,sentence_starter_repetition,comma_splice_runon,vocabulary_consistency,question_density,personal_anecdote,emotional_variation,cliche_usage,meta_commentary,numbered_list,sentence_complexity,slang,contractions,first_person_immediacy,filler_words,sentence_fragments,emphatic_punctuation,punctuation_chaos,informal_punctuation,direct_address,casual_time_refs,strong_opinions,burstiness_score,sentence_entropy,stylometric_signature,discourse_coherence,synonym_overuse,specificity_ratio,punctuation_rhythm,sentence_transition_quality,lexical_sophistication,paragraph_topic_consistency,self_correction,sentence_perplexity_variance
human_1046.txt,human,48.5,89.2,0,0,57.6,70.7,88.6,46.0,24.0,10.0,0.0,65.0,70.0,29.0,88.0,26.7,28.0,12.5,38.0,55.0,30.0,0.0,40.6,50.0,90.0,0.0,32.0,40.0,50.0,50.0,45.0,26.7,50.0,50.0,0.0,26.5,50.0,55.0,50.0,35.0,50.0,50.0,50.0,30.0,25.0,50.0,50.0,40.0,25.0,30.0,60.0,62.0,65.0,42.0,28.0,50.0,28.0,50.0,50
human_1047.txt,human,48.7,85.8,0,0,7.7,57.8,95.0,46.0,0.0,90.0,0.0,65.0,60.0,25.4,62.0,23.1,7.2,0.0,38.0,52.0,23.2,0.0,48.6,50.0,43.3,5.7,50.5,0.0,50.0,50.0,45.0,23.1,50.0,35.0,0.0,23.6,50.0,55.0,50.0,0.0,50.0,50.0,50.0,50.0,0.0,50.0,45.0,25.0,25.0,30.0,45.0,99.0,65.0,42.0,45.0,62.0,28.0,50.0,50
human_1048.txt,human,40.6,82.1,0,0,56.1,48.0,36.0,39.5,12.0,50.0,0.0,65.0,70.0,34.8,80.0,26.3,1.6,0.0,50.0,55.0,65.0,0.0,47.1,50.0,72.6,0.0,43.1,50.0,50.0,50.0,45.0,26.3,50.0,50.0,0.0,18.1,50.0,55.0,50.0,0.0,50.0,50.0,50.0,50.0,5.0,50.0,50.0,40.0,25.0,65.0,30.0,50.0,65.0,42.0,28.0,30.0,28.0,50.0,50
human_1049.txt,human,38.7,83.7,0,0,0.0,47.9,65.0,37.8,0.0,50.0,0.0,65.0,50.0,20.5,57.0,23.8,0.0,0.0,38.0,42.0,28.1,0.0,29.8,50.0,46.7,8.0,52.0,0.0,50.0,30.0,32.0,23.8,50.0,50.0,0.0,31.8,50.0,50.0,1.0,0.0,50.0,50.0,50.0,0.0,0.0,25.0,50.0,25.0,25.0,0.0,45.0,60.0,50.0,25.0,28.0,50.0,28.0,50.0,50
human_105.txt,human,40.1,81.0,0,0,52.1,38.2,20.7,47.6,0.0,20.0,0.0,65.0,0.0,28.1,84.0,23.7,50.0,3.3,38.0,42.0,48.2,0.0,46.5,50.0,50.0,5.4,46.7,28.0,49.4,50.0,55.0,23.7,50.0,50.0,0.0,19.8,50.0,50.0,50.0,0.0,35.0,50.0,0.0,6.0,5.0,50.0,50.0,40.0,25.0,65.0,30.0,60.0,50.0,25.0,28.0,50.0,50.0,50.0,50
human_1050.txt,human,47.1,87.4,0,0,49.0,52.8,86.5,45.2,36.0,10.0,0.0,65.0,70.0,29.2,69.0,24.0,38.0,6.6,50.0,55.0,65.0,0.0,36.2,50.0,60.0,16.5,45.8,12.0,50.0,50.0,55.0,24.0,50.0,50.0,0.0,18.0,50.0,55.0,50.0,0.0,50.0,50.0,50.0,0.0,5.0,50.0,50.0,40.0,25.0,30.0,30.0,60.0,50.0,42.0,45.0,50.0,28.0,50.0,50
human_1051.txt,human,44.5,89.9,0,0,46.6,40.1,85.0,42.9,12.0,70.0,0.0,65.0,50.0,21.3,41.0,23.7,0.0,2.2,38.0,42.0,29.2,0.0,39.4,50.0,38.6,32.5,47.9,50.0,49.8,45.0,45.0,23.7,50.0,50.0,0.0,22.7,50.0,55.0,25.0,0.0,50.0,35.0,30.0,50.0,0.0,25.0,45.0,40.0,25.0,65.0,45.0,62.0,50.0,42.0,28.0,62.0,28.0,50.0,50
human_1052.txt,human,45.8,86.2,0,0,27.3,67.0,85.4,44.4,0.0,10.0,0.0,65.0,60.0,32.1,66.0,15.5,10.4,0.0,50.0,55.0,39.0,0.0,40.3,50.0,75.0,15.2,42.7,4.0,50.0,50.0,45.0,15.5,50.0,50.0,0.0,20.7,50.0,55.0,50.0,0.0,50.0,50.0,50.0,0.0,5.0,50.0,45.0,25.0,25.0,65.0,60.0,50.0,65.0,42.0,43.0,50.0,28.0,50.0,50
human_1053.txt,human,50.8,89.6,0,0,39.0,59.3,88.5,45.8,12.0,70.0,0.0,55.0,50.0,24.8,57.0,18.7,50.0,2.7,38.0,42.0,64.8,0.0,73.8,50.0,41.1,13.6,56.9,28.0,49.3,50.0,45.0,18.7,50.0,50.0,0.0,27.3,50.0,55.0,50.0,0.0,35.0,50.0,30.0,50.0,0.0,50.0,50.0,40.0,25.0,65.0,60.0,70.0,65.0,42.0,43.0,50.0,28.0,50.0,50
human_1054.txt,human,48.0,91.3,0,0,0.0,56.6,95.0,42.7,0.0,70.0,0.0,65.0,60.0,30.3,61.0,25.2,38.0,0.0,38.0,65.0,55.3,0.0,30.2,50.0,60.0,10.7,13.6,28.0,50.0,50.0,45.0,25.2,50.0,50.0,0.0,30.8,50.0,55.0,35.0,0.0,50.0,0.0,0.0,0.0,5.0,50.0,50.0,25.0,25.0,30.0,45.0,90.0,50.0,42.0,28.0,50.0,28.0,50.0,50
human_1055.txt,human,43.8,88.3,0,0,20.5,38.7,85.6,43.4,0.0,10.0,0.0,65.0,40.0,28.0,36.0,25.2,28.0,3.0,4.0,42.0,30.3,0.0,33.1,50.0,47.6,0.0,32.5,28.0,50.0,30.0,45.0,25.2,50.0,50.0,0.0,22.6,50.0,55.0,35.0,0.0,50.0,50.0,0.0,0.0,5.0,50.0,45.0,25.0,25.0,65.0,45.0,70.0,50.0,42.0,45.0,50.0,28.0,50.0,50
human_1056.txt,human,44.9,90.9,0,0,56.3,39.3,87.4,47.8,0.0,10.0,0.0,65.0,50.0,22.0,66.0,22.9,28.0,0.0,50.0,55.0,40.0,0.0,44.4,50.0,41.5,8.4,39.4,28.0,50.0,45.0,45.0,22.9,50.0,35.0,0.0,21.3,50.0,55.0,35.0,0.0,35.0,35.0,30.0,6.0,5.0,50.0,50.0,40.0,25.0,65.0,45.0,60.0,50.0,42.0,28.0,62.0,28.0,50.0,50
human_1057.txt,human,46.9,81.8,0,0,45.3,55.2,91.2,41.6,12.0,20.0,0.0,65.0,20.0,26.9,22.0,21.7,0.0,0.0,0.0,55.0,29.7,0.0,28.7,50.0,33.4,15.8,41.3,12.0,50.0,45.0,45.0,21.7,50.0,50.0,0.0,25.0,50.0,55.0,50.0,0.0,50.0,50.0,50.0,30.0,5.0,50.0,50.0,40.0,25.0,35.0,45.0,70.0,50.0,42.0,28.0,50.0,28.0,50.0,50
human_1058.txt,human,45.2,82.8,0,0,46.8,59.1,88.6,43.5,12.0,20.0,0.0,40.0,60.0,38.4,61.0,24.5,5.6,0.0,4.0,55.0,30.0,0.0,29.4,50.0,40.4,17.5,41.1,28.0,50.0,50.0,45.0,24.5,50.0,50.0,0.0,23.9,50.0,55.0,35.0,0.0,50.0,50.0,50.0,50.0,5.0,50.0,50.0,40.0,25.0,35.0,45.0,60.0,50.0,42.0,28.0,30.0,28.0,50.0,50
human_1059.txt,human,46.0,84.8,0,0,33.8,51.9,85.0,37.5,12.0,10.0,0.0,40.0,50.0,38.4,59.0,26.6,28.0,3.4,50.0,42.0,27.2,0.0,31.2,50.0,55.0,11.3,33.8,28.0,50.0,45.0,55.0,26.6,50.0,50.0,0.0,25.7,50.0,55.0,50.0,0.0,35.0,50.0,50.0,50.0,5.0,50.0,50.0,40.0,25.0,65.0,45.0,62.0,50.0,42.0,28.0,30.0,28.0,50.0,50
human_106.txt,human,41.3,80.5,0,0,29.0,27.8,35.4,38.0,0.0,30.0,0.0,55.0,20.0,14.1,60.0,34.4,38.0,0.0,50.0,42.0,62.3,0.0,45.6,50.0,50.0,8.7,10.0,28.0,47.9,30.0,45.0,34.4,50.0,50.0,0.0,27.7,50.0,50.0,50.0,0.0,50.0,50.0,0.0,50.0,5.0,50.0,45.0,25.0,25.0,30.0,45.0,62.0,50.0,42.0,28.0,62.0,50.0,50.0,50
human_1060.txt,human,44.7,83.8,0,0,57.0,64.2,85.8,38.9,0.0,10.0,0.0,65.0,60.0,28.2,51.0,20.4,28.0,0.0,0.0,55.0,35.0,0.0,48.4,50.0,33.9,7.2,56.3,28.0,50.0,50.0,55.0,20.4,50.0,50.0,0.0,20.4,50.0,55.0,50.0,0.0,50.0,50.0,50.0,0.0,0.0,50.0,50.0,40.0,25.0,65.0,30.0,60.0,65.0,42.0,28.0,30.0,28.0,50.0,50
human_1061.txt,human,43.6,81.2,0,0,7.2,55.0,86.2,42.5,0.0,10.0,0.0,65.0,60.0,38.3,39.0,19.0,38.0,0.0,38.0,32.0,56.0,0.0,48.8,50.0,46.1,19.7,16.7,12.0,50.0,50.0,45.0,19.0,50.0,50.0,0.0,28.9,50.0,50.0,35.0,0.0,50.0,50.0,50.0,30.0,25.0,50.0,50.0,25.0,25.0,0.0,60.0,50.0,65.0,25.0,12.0,30.0,28.0,50.0,50
human_1062.txt,human,50.9,87.6,0,0,0.0,62.7,93.9,55.6,12.0,30.0,0.0,55.0,50.0,28.0,70.0,20.2,50.0,3.0,50.0,55.0,36.6,0.0,55.7,50.0,60.0,19.9,20.0,28.0,49.8,50.0,45.0,20.2,50.0,50.0,0.0,25.0,50.0,55.0,35.0,0.0,50.0,50.0,50.0,50.0,5.0,25.0,50.0,25.0,25.0,30.0,60.0,60.0,65.0,25.0,45.0,50.0,28.0,50.0,50
human_1063.txt,human,45.3,85.0,0,0,32.5,49.3,87.9,35.9,12.0,80.0,0.0,65.0,40.0,24.7,45.0,22.7,28.0,4.2,50.0,42.0,27.4,0.0,41.3,50.0,34.8,42.0,65.0,4.0,50.0,45.0,24.0,22.7,50.0,50.0,0.0,25.1,50.0,55.0,50.0,0.0,35.0,50.0,30.0,50.0,5.0,50.0,45.0,40.0,25.0,65.0,45.0,70.0,50.0,42.0,28.0,50.0,28.0,50.0,50
human_1064.txt,human,46.6,92.2,0,0,0.0,68.4,86.9,41.7,12.0,30.0,0.0,65.0,50.0,18.1,27.0,24.1,0.0,0.0,0.0,42.0,58.3,0.0,57.2,50.0,60.0,0.0,59.4,0.0,49.8,50.0,55.0,24.1,50.0,50.0,0.0,24.4,50.0,55.0,50.0,0.0,50.0,0.0,0.0,30.0,0.0,50.0,50.0,25.0,25.0,30.0,60.0,90.0,65.0,42.0,43.0,50.0,28.0,50.0,50
human_1065.txt,human,45.1,89.5,0,0,0.0,51.7,86.7,37.0,36.0,100.0,0.0,65.0,20.0,21.8,40.0,22.4,0.0,5.7,38.0,42.0,21.3,0.0,40.1,50.0,27.7,15.1,54.6,50.0,49.6,45.0,45.0,22.4,50.0,50.0,0.0,25.0,50.0,55.0,35.0,0.0,35.0,50.0,50.0,30.0,5.0,25.0,50.0,25.0,25.0,30.0,45.0,60.0,50.0,42.0,28.0,62.0,28.0,50.0,50
human_1066.txt,human,43.3,80.6,0,0,30.9,59.9,86.1,41.4,12.0,40.0,0.0,65.0,50.0,30.3,41.0,22.1,0.0,0.0,0.0,42.0,27.6,0.0,37.2,50.0,29.0,19.6,47.5,0.0,50.0,45.0,32.0,22.1,50.0,50.0,0.0,13.0,50.0,55.0,50.0,0.0,35.0,50.0,50.0,6.0,5.0,50.0,45.0,25.0,25.0,0.0,45.0,62.0,65.0,42.0,28.0,50.0,28.0,50.0,50
human_1067.txt,human,48.7,92.8,0,0,37.7,43.9,95.0,46.6,12.0,10.0,0.0,65.0,50.0,26.9,53.0,27.4,8.8,8.9,50.0,55.0,32.8,0.0,38.3,50.0,36.0,5.9,40.3,12.0,50.0,50.0,45.0,27.4,50.0,50.0,0.0,21.2,50.0,55.0,35.0,0.0,50.0,20.0,0.0,30.0,0.0,50.0,50.0,40.0,25.0,65.0,45.0,90.0,65.0,42.0,45.0,50.0,28.0,50.0,50
human_1068.txt,human,45.6,89.7,0,0,29.8,56.0,89.3,50.6,12.0,10.0,0.0,65.0,60.0,19.8,50.0,22.4,5.6,0.0,0.0,55.0,25.5,0.0,41.1,50.0,56.4,0.0,41.1,0.0,49.7,50.0,45.0,22.4,50.0,50.0,0.0,20.0,50.0,55.0,35.0,0.0,35.0,20.0,0.0,0.0,0.0,50.0,50.0,25.0,25.0,65.0,45.0,70.0,50.0,42.0,28.0,62.0,28.0,50.0,50
human_1069.txt,human,45.6,90.5,0,0,0.0,37.6,90.0,44.5,0.0,30.0,0.0,55.0,50.0,25.7,70.0,27.4,11.2,0.0,4.0,42.0,55.2,0.0,48.5,50.0,90.0,4.6,23.3,12.0,50.0,50.0,55.0,27.4,50.0,50.0,0.0,25.2,50.0,55.0,50.0,20.0,50.0,0.0,0.0,30.0,0.0,50.0,45.0,25.0,25.0,30.0,45.0,60.0,50.0,42.0,45.0,62.0,28.0,50.0,50
human_107.txt,human,40.7,83.8,0,0,35.5,38.2,34.0,34.5,12.0,50.0,0.0,65.0,10.0,22.6,59.0,21.5,50.0,18.8,50.0,42.0,48.5,0.0,42.8,50.0,50.0,25.1,35.0,12.0,48.9,50.0,55.0,21.5,50.0,50.0,0.0,32.7,50.0,50.0,50.0,0.0,50.0,50.0,0.0,50.0,25.0,50.0,50.0,40.0,25.0,30.0,45.0,99.0,30.0,42.0,28.0,62.0,50.0,50.0,50
human_1070.txt,human,48.3,95.1,0,0,15.4,45.3,85.0,48.1,48.0,50.0,0.0,65.0,60.0,26.1,75.0,19.1,28.0,4.3,38.0,42.0,59.4,0.0,34.8,50.0,90.0,3.6,28.0,20.0,50.0,50.0,55.0,19.1,50.0,50.0,0.0,26.8,50.0,55.0,35.0,0.0,50.0,35.0,30.0,50.0,5.0,25.0,50.0,25.0,25.0,30.0,45.0,90.0,50.0,42.0,45.0,62.0,28.0,50.0,50
human_1071.txt,human,43.3,86.8,0,0,45.9,42.3,80.0,39.6,0.0,30.0,0.0,65.0,60.0,20.3,76.0,23.7,38.0,7.4,50.0,52.0,29.2,0.0,54.9,50.0,75.0,37.2,50.0,28.0,48.4,50.0,28.0,23.7,50.0,50.0,0.0,34.2,50.0,55.0,50.0,0.0,50.0,50.0,50.0,50.0,5.0,50.0,45.0,40.0,25.0,30.0,45.0,62.0,65.0,42.0,28.0,62.0,28.0,50.0,50
human_1072.txt,human,40.5,84.9,0,0,15.2,39.3,19.3,48.5,12.0,10.0,0.0,55.0,60.0,14.5,58.0,25.8,28.0,0.0,0.0,55.0,32.3,0.0,50.7,50.0,20.7,8.3,30.0,40.0,47.7,50.0,32.0,25.8,50.0,50.0,0.0,29.2,50.0,55.0,35.0,0.0,50.0,0.0,0.0,0.0,5.0,50.0,50.0,25.0,25.0,30.0,45.0,90.0,65.0,42.0,45.0,62.0,28.0,50.0,50
human_1073.txt,human,43.2,86.0,0,0,42.6,36.7,65.0,49.2,24.0,10.0,0.0,65.0,80.0,20.5,90.0,25.5,0.0,0.0,50.0,42.0,65.0,0.0,39.2,50.0,58.3,5.0,37.4,20.0,49.7,50.0,55.0,25.5,50.0,50.0,0.0,26.3,50.0,50.0,50.0,20.0,50.0,50.0,50.0,30.0,25.0,50.0,50.0,40.0,25.0,65.0,45.0,62.0,65.0,42.0,45.0,62.0,28.0,50.0,50
human_1074.txt,human,48.6,90.6,0,0,27.1,53.6,95.0,46.6,0.0,100.0,0.0,55.0,60.0,26.8,53.0,21.0,28.0,2.0,25.0,32.0,34.5,0.0,65.9,50.0,26.3,3.3,51.9,40.0,48.4,50.0,55.0,21.0,50.0,50.0,0.0,24.2,50.0,55.0,50.0,0.0,50.0,20.0,0.0,30.0,0.0,50.0,50.0,25.0,25.0,30.0,45.0,50.0,65.0,25.0,28.0,62.0,28.0,50.0,50
human_1075.txt,human,42.9,77.9,0,0,55.4,46.8,85.0,29.9,0.0,10.0,0.0,40.0,50.0,28.1,22.0,22.8,0.0,0.0,25.0,55.0,30.0,0.0,28.8,50.0,37.7,0.0,20.0,28.0,50.0,30.0,45.0,22.8,50.0,50.0,0.0,19.0,50.0,55.0,25.0,0.0,35.0,50.0,50.0,0.0,5.0,50.0,45.0,40.0,25.0,0.0,45.0,50.0,50.0,42.0,28.0,30.0,28.0,50.0,50
human_1076.txt,human,47.0,88.8,0,0,38.9,41.1,95.0,44.9,0.0,70.0,0.0,65.0,30.0,27.4,39.0,24.2,0.0,1.5,0.0,42.0,38.0,0.0,42.9,50.0,7.8,2.5,44.6,0.0,50.0,45.0,28.8,24.2,50.0,50.0,0.0,29.0,50.0,55.0,35.0,20.0,35.0,50.0,50.0,50.0,0.0,50.0,45.0,40.0,25.0,65.0,45.0,90.0,65.0,42.0,28.0,50.0,28.0,50.0,50
human_1077.txt,human,49.9,92.9,0,0,0.2,49.7,95.0,46.3,12.0,40.0,0.0,65.0,50.0,18.6,67.0,21.6,28.0,5.1,0.0,42.0,23.3,0.0,53.1,50.0,75.0,11.4,40.7,4.0,49.3,50.0,30.8,21.6,50.0,50.0,0.0,19.9,50.0,55.0,25.0,0.0,35.0,50.0,50.0,50.0,5.0,25.0,45.0,25.0,25.0,30.0,45.0,99.0,65.0,42.0,45.0,62.0,28.0,50.0,50
human_1078.txt,human,39.5,81.0,0,0,22.1,46.8,80.0,37.0,0.0,30.0,0.0,65.0,40.0,23.7,15.0,24.3,10.4,0.0,0.0,55.0,46.0,0.0,52.3,50.0,54.2,9.5,41.7,12.0,49.5,45.0,55.0,24.3,50.0,50.0,0.0,26.3,50.0,55.0,35.0,0.0,50.0,50.0,50.0,50.0,5.0,50.0,50.0,25.0,25.0,30.0,45.0,60.0,65.0,42.0,28.0,50.0,28.0,50.0,50
human_1079.txt,human,51.4,96.2,0,0,44.5,60.2,92.7,37.3,48.0,70.0,0.0,65.0,50.0,29.4,58.0,25.5,38.0,9.9,25.0,42.0,63.8,0.0,40.2,50.0,45.0,29.0,53.3,20.0,50.0,45.0,55.0,25.5,50.0,50.0,0.0,29.1,50.0,55.0,50.0,0.0,50.0,35.0,30.0,6.0,5.0,50.0,50.0,40.0,25.0,65.0,45.0,60.0,50.0,42.0,28.0,50.0,28.0,50.0,50
human_108.txt,human,47.7,85.0,0,0,11.4,40.0,85.0,43.9,0.0,0.0,0.0,55.0,60.0,29.4,90.0,29.6,38.0,7.7,50.0,42.0,61.2,0.0,29.7,50.0,50.0,25.5,20.0,28.0,50.0,50.0,55.0,29.6,50.0,50.0,0.0,30.4,50.0,50.0,50.0,0.0,50.0,50.0,0.0,50.0,0.0,50.0,50.0,25.0,25.0,30.0,50.0,50.0,30.0,42.0,45.0,50.0,50.0,50.0,50
human_1080.txt,human,42.8,88.5,0,0,55.7,39.2,32.2,53.3,0.0,10.0,0.0,55.0,50.0,16.6,76.0,24.6,10.4,0.0,38.0,42.0,64.7,0.0,65.8,50.0,57.5,0.0,34.3,40.0,46.3,50.0,45.0,24.6,50.0,50.0,0.0,21.4,50.0,55.0,35.0,0.0,50.0,35.0,30.0,30.0,5.0,50.0,45.0,40.0,25.0,65.0,45.0,50.0,65.0,42.0,45.0,62.0,28.0,50.0,50
human_1081.txt,human,47.2,92.5,0,0,0.0,50.6,87.3,41.4,36.0,80.0,0.0,55.0,60.0,27.5,53.0,21.3,0.0,5.1,4.0,42.0,42.5,0.0,45.3,50.0,75.0,22.7,65.9,0.0,50.0,50.0,32.0,21.3,50.0,50.0,0.0,38.4,35.0,55.0,50.0,0.0,35.0,20.0,0.0,6.0,0.0,50.0,45.0,25.0,25.0,30.0,45.0,99.0,65.0,42.0,28.0,50.0,28.0,50.0,50
human_1082.txt,human,51.0,86.8,0,0,18.9,44.0,95.0,45.4,36.0,30.0,0.0,65.0,50.0,17.6,66.0,18.9,28.0,0.0,38.0,55.0,35.0,0.0,53.7,50.0,75.0,41.4,42.2,20.0,48.8,45.0,45.0,18.9,50.0,50.0,0.0,23.4,50.0,55.0,50.0,0.0,50.0,50.0,50.0,50.0,5.0,50.0,45.0,25.0,25.0,30.0,45.0,50.0,50.0,42.0,28.0,50.0,28.0,50.0,50
human_1083.txt,human,40.0,86.5,0,0,21.6,41.0,20.8,44.0,0.0,0.0,0.0,65.0,60.0,25.5,70.0,24.8,28.0,0.0,0.0,55.0,24.3,0.0,46.2,50.0,45.0,0.0,40.8,0.0,50.0,50.0,45.0,24.8,50.0,50.0,0.0,24.1,50.0,55.0,35.0,20.0,35.0,35.0,30.0,50.0,5.0,25.0,45.0,25.0,25.0,65.0,45.0,99.0,65.0,42.0,28.0,62.0,28.0,50.0,50
human_1084.txt,human,45.6,85.7,0,0,18.9,55.4,87.2,42.3,24.0,40.0,0.0,65.0,50.0,26.8,71.0,20.6,28.0,7.5,50.0,42.0,35.4,0.0,46.4,50.0,59.7,4.2,55.4,4.0,50.0,45.0,55.0,20.6,50.0,50.0,0.0,26.3,50.0,55.0,50.0,0.0,35.0,50.0,50.0,50.0,5.0,50.0,45.0,25.0,25.0,30.0,45.0,62.0,65.0,42.0,12.0,50.0,28.0,50.0,50
human_1085.txt,human,43.1,87.7,0,0,59.3,46.1,80.0,38.8,12.0,20.0,0.0,65.0,50.0,29.8,79.0,30.0,28.0,2.7,0.0,42.0,65.0,0.0,55.7,50.0,55.0,13.7,54.0,28.0,49.0,30.0,45.0,30.0,50.0,50.0,0.0,29.9,50.0,55.0,50.0,20.0,50.0,50.0,50.0,50.0,5.0,50.0,45.0,60.0,25.0,65.0,45.0,70.0,65.0,42.0,28.0,50.0,28.0,50.0,50
human_1086.txt,human,44.9,84.1,0,0,33.2,55.6,87.4,39.9,0.0,10.0,0.0,65.0,50.0,29.8,55.0,23.4,28.0,0.0,38.0,55.0,63.1,0.0,30.0,50.0,75.0,20.2,34.3,12.0,50.0,50.0,55.0,23.4,50.0,50.0,0.0,28.8,50.0,55.0,50.0,0.0,50.0,50.0,50.0,50.0,25.0,50.0,50.0,40.0,25.0,0.0,60.0,50.0,30.0,42.0,27.0,50.0,28.0,50.0,50
human_1087.txt,human,50.1,91.2,0,0,0.0,60.8,95.0,42.4,12.0,90.0,0.0,55.0,40.0,20.1,15.0,21.3,28.0,1.4,50.0,42.0,27.4,0.0,64.6,50.0,27.9,9.6,55.0,12.0,48.3,45.0,32.0,21.3,50.0,50.0,0.0,23.3,50.0,55.0,50.0,0.0,50.0,0.0,0.0,0.0,5.0,50.0,45.0,25.0,25.0,30.0,45.0,90.0,65.0,25.0,28.0,62.0,28.0,50.0,50
human_1088.txt,human,39.5,85.2,0,0,50.4,36.5,32.7,38.9,0.0,0.0,0.0,65.0,50.0,28.3,17.0,28.5,28.0,0.0,38.0,55.0,29.4,0.0,31.5,50.0,43.2,16.0,42.0,40.0,50.0,30.0,45.0,28.5,50.0,50.0,0.0,20.0,50.0,55.0,35.0,0.0,50.0,35.0,30.0,50.0,5.0,50.0,45.0,40.0,25.0,65.0,45.0,60.0,50.0,42.0,45.0,50.0,28.0,50.0,50
human_1089.txt,human,48.2,93.9,0,0,59.9,52.1,85.7,54.2,0.0,20.0,0.0,65.0,70.0,15.6,75.0,27.4,28.0,5.2,50.0,52.0,40.0,0.0,59.5,50.0,38.3,13.0,46.7,12.0,48.3,50.0,32.0,27.4,50.0,50.0,0.0,20.4,50.0,50.0,50.0,0.0,35.0,35.0,30.0,50.0,5.0,50.0,45.0,60.0,25.0,65.0,45.0,70.0,65.0,42.0,28.0,62.0,28.0,50.0,50
human_109.txt,human,50.3,84.6,0,0,0.0,36.0,91.2,44.8,0.0,0.0,0.0,55.0,10.0,23.4,76.0,42.6,12.0,5.2,4.0,42.0,27.1,0.0,55.3,50.0,50.0,17.3,12.5,40.0,48.5,50.0,45.0,42.6,50.0,50.0,0.0,24.7,50.0,50.0,50.0,20.0,50.0,50.0,0.0,50.0,5.0,50.0,50.0,25.0,25.0,30.0,45.0,62.0,50.0,42.0,28.0,62.0,50.0,50.0,50
human_1090.txt,human,44.7,90.5,0,0,61.8,43.6,85.9,43.2,24.0,10.0,0.0,65.0,40.0,25.2,43.0,22.0,0.8,0.0,38.0,55.0,64.2,0.0,32.8,50.0,45.0,17.2,18.6,20.0,50.0,45.0,32.0,22.0,50.0,50.0,0.0,27.0,50.0,55.0,35.0,0.0,35.0,20.0,0.0,50.0,5.0,50.0,45.0,60.0,25.0,65.0,45.0,62.0,50.0,42.0,45.0,50.0,28.0,50.0,50
human_1091.txt,human,45.8,93.0,0,0,50.8,47.8,85.0,47.1,0.0,80.0,0.0,65.0,50.0,23.4,48.0,27.0,7.2,1.2,38.0,42.0,29.7,0.0,42.0,50.0,75.0,2.0,52.7,0.0,49.7,50.0,32.0,27.0,50.0,50.0,0.0,16.2,50.0,55.0,35.0,0.0,35.0,50.0,50.0,50.0,0.0,25.0,45.0,40.0,25.0,65.0,45.0,99.0,65.0,42.0,45.0,62.0,28.0,50.0,50
human_1092.txt,human,47.7,88.7,0,0,40.9,63.8,89.6,44.9,0.0,20.0,0.0,65.0,80.0,28.6,87.0,21.2,38.0,0.0,50.0,55.0,64.1,0.0,41.8,50.0,60.0,17.0,45.0,0.0,50.0,50.0,55.0,21.2,50.0,50.0,0.0,25.2,50.0,50.0,50.0,20.0,50.0,50.0,50.0,50.0,25.0,50.0,50.0,40.0,25.0,30.0,60.0,62.0,50.0,60.0,43.0,50.0,28.0,50.0,50
human_1093.txt,human,46.2,92.7,0,0,16.9,55.6,88.5,39.9,24.0,90.0,0.0,65.0,40.0,22.2,78.0,20.3,0.0,6.3,0.0,52.0,26.6,0.0,49.1,50.0,48.6,3.5,57.1,40.0,49.2,45.0,55.0,20.3,50.0,50.0,0.0,16.0,50.0,55.0,50.0,20.0,50.0,35.0,30.0,50.0,25.0,50.0,50.0,25.0,25.0,65.0,45.0,60.0,65.0,42.0,28.0,62.0,28.0,50.0,50
human_1094.txt,human,40.9,91.0,0,0,40.0,34.3,65.0,49.4,12.0,60.0,0.0,65.0,60.0,21.8,65.0,27.2,38.0,0.0,4.0,42.0,47.6,0.0,47.2,50.0,54.3,8.4,38.7,20.0,49.4,50.0,45.0,27.2,50.0,50.0,0.0,21.0,50.0,55.0,25.0,0.0,50.0,50.0,50.0,50.0,0.0,25.0,50.0,40.0,25.0,30.0,45.0,99.0,50.0,42.0,45.0,62.0,28.0,50.0,50
human_1095.txt,human,49.5,87.8,0,0,50.5,63.0,95.0,43.2,12.0,40.0,0.0,65.0,70.0,26.2,63.0,23.5,38.0,9.6,50.0,55.0,40.0,0.0,43.3,50.0,45.0,4.0,65.0,12.0,50.0,50.0,45.0,23.5,50.0,50.0,0.0,28.7,50.0,50.0,50.0,0.0,50.0,50.0,50.0,50.0,5.0,50.0,50.0,40.0,25.0,30.0,60.0,60.0,50.0,42.0,27.0,50.0,28.0,50.0,50
human_1096.txt,human,49.9,90.8,0,0,11.4,60.7,95.0,42.4,24.0,100.0,0.0,55.0,30.0,14.1,54.0,22.3,0.0,9.0,0.0,42.0,33.7,0.0,62.5,50.0,26.8,10.1,51.8,0.0,47.0,45.0,45.0,22.3,50.0,50.0,0.0,25.5,50.0,55.0,25.0,0.0,35.0,50.0,50.0,50.0,25.0,25.0,45.0,25.0,25.0,30.0,45.0,70.0,65.0,42.0,28.0,62.0,28.0,50.0,50
